descricao;endereco;area;quartos;suites;wc;vagas;valor;condominio;wlink
Apartamento com 2 dormitórios à venda, 64 m² por R$ 325.900,00 - Curitiba/PR;-;['91'];[2];[1];[2];[1];-;-;https://www.vivareal.com.br//imovel/apartamento-2-quartos-parolin-bairros-curitiba-com-garagem-64m2-venda-RS325900-id-2544990391/
Curitiba - Apartamento Padrão - Capão Raso;-;['88'];[2];[1];[1];[1];-;-;https://www.vivareal.com.br//imovel/apartamento-2-quartos-capao-raso-bairros-curitiba-com-garagem-59m2-venda-RS455000-id-2541821124/
Studio residencial para venda, Novo Mundo, Curitiba - ST7074.;-;['18'];[1];[0];[1];[1];-;-;https://www.vivareal.com.br//imovel/apartamento-1-quartos-novo-mundo-bairros-curitiba-com-garagem-18m2-venda-RS134000-id-2544225240/
Apto 2 quartos próximo ao Ecoville - ENTREGA MAR/2022;-;[];[2];[1];[2];[1];-;-;https://www.vivareal.com.br//imovel/apartamento-2-quartos-campo-comprido-bairros-curitiba-com-garagem-48m2-venda-RS304900-id-2546778340/
Apartamento com 3 dormitórios à venda, 122 m² por R$ 1.576.462,00 - Seminário - Curitiba/PR;Rua Teixeira Soares;['220'];[3];[3];[4];[2];-;-;https://www.vivareal.com.br//imovel/apartamento-3-quartos-seminario-bairros-curitiba-com-garagem-122m2-venda-RS1576462-id-2525006591/
CURITIBA - Apartamento Padrão - Cabral;Rua Quintino Bocaiúva, 277;['275'];[3];[3];[3];[2];-;-;https://www.vivareal.com.br//imovel/apartamento-3-quartos-cabral-bairros-curitiba-com-garagem-176m2-venda-RS1484694-id-2547841858/
Apartamento no Cristo Rei - Edifício Belize;Rua Schiller, 126;['115'];[2];[1];[2];[1];-;-;https://www.vivareal.com.br//imovel/apartamento-2-quartos-cristo-rei-bairros-curitiba-com-garagem-73m2-venda-RS400000-id-2468736560/
Apartamento com 2 dormitórios à venda, 51 m² por R$ 215.000,00 - Parolin - Curitiba/PR;Rua Acácio Corrêa;['96'];[2];[0];[1];[1];-;-;https://www.vivareal.com.br//imovel/apartamento-2-quartos-parolin-bairros-curitiba-com-garagem-51m2-venda-RS215000-id-2547265643/
Apartamento Edifício Evolve - 3 quartos no Cristo Rei - Curitiba/PR;Avenida Marechal Humberto de Alencar Castelo Branco, 1122;['150'];[3];[1];[3];[1];-;-;https://www.vivareal.com.br//imovel/apartamento-3-quartos-cristo-rei-bairros-curitiba-com-garagem-105m2-venda-RS850000-id-2544569277/
Studio com 1 dormitório à venda, 28 m² por R$ 310.000,00 - Centro - Curitiba/PR;Rua Barão do Rio Branco, 763;['28'];[1];[0];[1];[1];-;-;https://www.vivareal.com.br//imovel/apartamento-1-quartos-centro-bairros-curitiba-com-garagem-28m2-venda-RS310000-id-2545023203/
Apartamento para venda com 71 metros quadrados com 3 quartos em Centro - Curitiba - PR;Rua Desembargador Motta, 1600;['88'];[3];[1];[2];[1];-;-;https://www.vivareal.com.br//imovel/apartamento-3-quartos-batel-bairros-curitiba-com-garagem-71m2-venda-RS580000-id-2544034541/
BRIGADEIRO TOWERS | Conforto & Exclusividade ao lado Shopping Curitiba !;Rua Brigadeiro Franco, 2190;['100'];[2];[0];[1];[1];-;-;https://www.vivareal.com.br//imovel/apartamento-2-quartos-batel-bairros-curitiba-com-garagem-68m2-venda-RS486000-id-2519877028/
Ed. Blue Garnet - Apartamento com 4 dormitórios à venda, 244 m² por R$ 2.745.000,00 - Campina do Siq;Rua Professor Pedro Viriato Parigot de Souza, 3065;['422'];[4];[3];[4];[4];-;-;https://www.vivareal.com.br//imovel/apartamento-4-quartos-campina-do-siqueira-bairros-curitiba-com-garagem-245m2-venda-RS2745000-id-2529348618/
Curitiba - Apartamento Padrão - Rebouças;-;['120'];[4];[];[1];[1];-;-;https://www.vivareal.com.br//imovel/apartamento-4-quartos-reboucas-bairros-curitiba-com-garagem-100m2-venda-RS290000-id-2520828848/
Apartamento com 2 dormitórios à venda, 51 m² por R$ 348.000,00 - Boa Vista - Curitiba/PR;Rua Jovino do Rosário, 1526;['64'];[2];[0];[1];[1];-;-;https://www.vivareal.com.br//imovel/apartamento-2-quartos-boa-vista-bairros-curitiba-com-garagem-51m2-venda-RS348000-id-2500078006/
Apartamento com 3 dormitórios à venda, 65 m² por R$ 335.000,00 - Uberaba - Curitiba/PR;Rua Germano Mehl, 261;['80'];[3];[1];[2];[1];-;-;https://www.vivareal.com.br//imovel/apartamento-3-quartos-uberaba-bairros-curitiba-com-garagem-66m2-venda-RS335000-id-2545527637/
Apartamento para venda possui 106 metros quadrados com 3 quartos em Centro - Curitiba - PR;Rua Mariano Torres, 573;['187'];[3];[1];[3];[1];-;-;https://www.vivareal.com.br//imovel/apartamento-3-quartos-centro-bairros-curitiba-com-garagem-106m2-venda-RS912900-id-2539793493/
Garden residencial para venda, Centro, Curitiba - GD5826.;Rua Mariano Torres, 573;['106'];[2];[1];[2];[2];-;-;https://www.vivareal.com.br//imovel/apartamento-2-quartos-centro-bairros-curitiba-com-garagem-106m2-venda-RS989200-id-2523701063/
[ENTREGA DEZ/23] Apartamento de Alto Padrão com 158m², 3 Suítes, Sacada com Churrasqueira e 3 vagas;Rua Manoel Eufrásio, 2190;['158'];[3];[1];[5];[3];-;-;https://www.vivareal.com.br//imovel/apartamento-3-quartos-juveve-bairros-curitiba-com-garagem-158m2-venda-RS1697555-id-2542308296/
Apartamento 3 SuÍtes, Semi Mobiliado c/ 3 vagas livres no Champagnat;Rua Padre Anchieta;['339'];[3];[3];[5];[3];-;-;https://www.vivareal.com.br//imovel/apartamento-3-quartos-bigorrilho-bairros-curitiba-com-garagem-283m2-venda-RS1899000-id-2518356118/
Apartamento Padrão;-;['119'];[3];[0];[2];[0];-;-;https://www.vivareal.com.br//imovel/apartamento-3-quartos-centro-bairros-curitiba-119m2-venda-RS292000-id-2543445037/
Verttice tingui- Apartamento de 1 quarto com vaga de garagem à venda, Tingui, Curitiba, PR;Rua Brasílio Bacellar Filho, 944;['38'];[1];[0];[1];[1];-;-;https://www.vivareal.com.br//imovel/apartamento-1-quartos-tingui-bairros-curitiba-com-garagem-38m2-venda-RS215000-id-2542305405/
Apartamento para Venda em Curitiba, Umbará, 2 dormitórios, 1 banheiro, 1 vaga;Rua Valdomiro Rodrigues, 360;['45'];[2];[0];[1];[1];-;-;https://www.vivareal.com.br//imovel/apartamento-2-quartos-umbara-bairros-curitiba-com-garagem-45m2-venda-RS120000-id-2541537181/
Apartamento 2 quartos no Palmas de Ouro;Rua David Bodziak, 1180;['50'];[2];[];[1];[1];-;-;https://www.vivareal.com.br//imovel/apartamento-2-quartos-barreirinha-bairros-curitiba-com-garagem-45m2-venda-RS135000-id-2534367483/
;Rua Bento Viana;['51'];[2];[0];[1];[1];-;-;https://www.vivareal.com.br//imovel/apartamento-2-quartos-agua-verde-bairros-curitiba-com-garagem-51m2-venda-RS290000-id-2539216713/
Apartamento à venda, no Tingui 3 quartos 1 vaga de garagem semi mobiliado;Rua Miguel Jorge Nasser, 1015;['62'];[3];[0];[1];[1];-;-;https://www.vivareal.com.br//imovel/apartamento-3-quartos-tingui-bairros-curitiba-com-garagem-53m2-venda-RS230000-id-2539450500/
Apartamento com 4 suítes à venda, 277 m² privativos por R$ 1.800.000 - Batel - Curitiba;Avenida Visconde de Guarapuava, 5047;['478'];[4];[4];[6];[4];-;-;https://www.vivareal.com.br//imovel/apartamento-4-quartos-batel-bairros-curitiba-com-garagem-277m2-venda-RS1800000-id-2514567692/
Apartamento Bigorrilho - Ed Costa Esmeralda - Ap 3 quartos - Curitiba - PR;Rua Bruno Filgueira, 1985;['151'];[3];[1];[3];[1];-;-;https://www.vivareal.com.br//imovel/apartamento-3-quartos-champagnat-bairros-curitiba-com-garagem-107m2-venda-RS620000-id-2526799879/
;Rua Magdalena de Almeida;['60'];[3];[0];[1];[1];-;-;https://www.vivareal.com.br//imovel/apartamento-3-quartos-capao-raso-bairros-curitiba-com-garagem-60m2-venda-RS345000-id-2487946991/
PROMOÇÃO Lifespace Estação, Cobertura 2 quartos e 2 vagas à venda, Centro, Curitiba, PR;Rua Barão do Rio Branco, 763;['226'];[2];[0];[1];[2];-;-;https://www.vivareal.com.br//imovel/apartamento-2-quartos-centro-bairros-curitiba-com-garagem-123m2-venda-RS699000-id-2543684800/
Apartamento à venda, 79 m² por R$ 550.000,00 - Novo Mundo - Curitiba/PR;-;['95'];[3];[1];[1];[1];-;-;https://www.vivareal.com.br//imovel/apartamento-3-quartos-novo-mundo-bairros-curitiba-com-garagem-79m2-venda-RS550000-id-2547076436/
Verttice tingui- Apartamento Garden com 2 quartos e vaga de garagem à venda, Tingui, Curitiba, PR;Rua Brasílio Bacellar Filho, 944;['76'];[2];[0];[1];[1];-;-;https://www.vivareal.com.br//imovel/apartamento-2-quartos-tingui-bairros-curitiba-com-garagem-50m2-venda-RS361200-id-2542303891/
Apartamento com 208 metros quadrados de área privativa, ótima localização;Alameda Doutor Carlos de Carvalho, 928;['282'];[3];[];[2];[];-;-;https://www.vivareal.com.br//imovel/apartamento-3-quartos-batel-bairros-curitiba-208m2-venda-RS790000-id-2542105488/
Apartamento para Venda em Curitiba, Cabral, 3 dormitórios, 1 suíte, 2 banheiros, 2 vagas;Avenida Anita Garibaldi, 1282;['155'];[3];[1];[2];[2];-;-;https://www.vivareal.com.br//imovel/apartamento-3-quartos-cabral-bairros-curitiba-com-garagem-79m2-venda-RS570000-id-2510315416/
Amplo apartamento no centro para venda ou locação em frente a praça Santos Andrade;Rua XV de Novembro, 864;['90'];[2];[0];[2];[0];-;-;https://www.vivareal.com.br//imovel/apartamento-2-quartos-centro-bairros-curitiba-90m2-venda-RS290000-id-2528826724/
Apartamento para Venda em Curitiba, Santa Quitéria, 2 dormitórios, 1 suíte, 2 banheiros, 1 vaga;-;['81'];[2];[1];[2];[1];-;-;https://www.vivareal.com.br//imovel/apartamento-2-quartos-santa-quiteria-bairros-curitiba-com-garagem-65m2-venda-RS410000-id-2547018873/
Apartamento para Venda em Curitiba, Cajuru, 2 dormitórios, 1 suíte, 2 banheiros, 1 vaga;Rua São Vicente Pallotti, 197;['58'];[2];[1];[2];[1];-;-;https://www.vivareal.com.br//imovel/apartamento-2-quartos-cajuru-bairros-curitiba-com-garagem-58m2-venda-RS341000-id-2518410935/
Curitiba - Apartamento Padrão - Novo Mundo;-;['99'];[2];[];[1];[1];-;-;https://www.vivareal.com.br//imovel/apartamento-2-quartos-novo-mundo-bairros-curitiba-com-garagem-58m2-venda-RS284000-id-2532787753/
Apartamento com 02 quarto(s) no Tatuquara curitiba - AP430;Estrada Delegado Bruno de Almeida, 574;['43'];[2];[0];[1];[1];-;-;https://www.vivareal.com.br//imovel/apartamento-2-quartos-tatuquara-bairros-curitiba-com-garagem-43m2-venda-RS125000-id-2521438803/
Apartamento com 3 dormitórios à venda, 86 m² por R$ 354.000,00 - Água Verde - Curitiba/PR;Rua Guilherme Pugsley, 1394;['130'];[3];[1];[3];[1];-;-;https://www.vivareal.com.br//imovel/apartamento-3-quartos-agua-verde-bairros-curitiba-com-garagem-86m2-venda-RS354000-id-2505823783/
Apartamento com 2 dormitórios à venda, 91 m² por R$ 321.345,00 - Boa Vista - Curitiba/PR;Rua Jovino do Rosário;['91'];[2];[0];[1];[1];-;-;https://www.vivareal.com.br//imovel/apartamento-2-quartos-boa-vista-bairros-curitiba-com-garagem-91m2-venda-RS321345-id-2510469730/
Apartamento com 2 dormitórios à venda, 77 m² por R$ 550.000,00 - Água Verde - Curitiba/PR;-;['149'];[2];[1];[2];[2];-;-;https://www.vivareal.com.br//imovel/apartamento-2-quartos-agua-verde-bairros-curitiba-com-garagem-77m2-venda-RS550000-id-2531231812/
APARTAMENTO COM 130 M² no bairro Batel;Rua Marechal José Bernardino Bormann, 1258;['211'];[2];[1];[1];[2];-;-;https://www.vivareal.com.br//imovel/apartamento-2-quartos-batel-bairros-curitiba-com-garagem-211m2-venda-RS799000-id-2539420231/
Apartamento com 2 quartos, 54 m² de R$ 211.000,00 por R$205.000,00;-;['53'];[2];[];[1];[1];-;-;https://www.vivareal.com.br//imovel/apartamento-2-quartos-atuba-bairros-curitiba-com-garagem-53m2-venda-RS205000-id-2535147301/
CURITIBA - Padrão - Alto da Rua XV;Rua Prefeito Ângelo Ferrário Lopes, 1111;['77'];[2];[];[1];[1];-;-;https://www.vivareal.com.br//imovel/apartamento-2-quartos-alto-da-rua-xv-bairros-curitiba-com-garagem-55m2-venda-RS279000-id-2545752697/
Apartamento mobiliado com sacada com 60 m² com 1 quarto e garagem em Alto da Glória - Curitiba - PR;Rua Ubaldino do Amaral;['73'];[1];[0];[1];[1];-;-;https://www.vivareal.com.br//imovel/apartamento-1-quartos-alto-da-gloria-bairros-curitiba-com-garagem-60m2-venda-RS315000-id-2489695292/
CURITIBA - Apartamento Padrão - Bigorrilho;-;['62'];[2];[];[1];[1];-;-;https://www.vivareal.com.br//imovel/apartamento-2-quartos-bigorrilho-bairros-curitiba-com-garagem-41m2-venda-RS260000-id-2534568722/
APARTAMENTO com 3 dormitórios à venda com 192m² por R$ 630.000,00 no bairro Alto da XV - CURITIBA /;Rua Ubaldino do Amaral, 1414;['192'];[3];[1];[4];[2];-;-;https://www.vivareal.com.br//imovel/apartamento-3-quartos-centro-bairros-curitiba-com-garagem-160m2-venda-RS630000-id-2543879473/
[ENTREGA SET/22] Apartamento Duplex de 437m², Altíssimo Padrão, 4 Suítes, Sacada com Churrasqueira;Rua Luísa Dariva, 99;['437'];[4];[4];[6];[5];-;-;https://www.vivareal.com.br//imovel/apartamento-4-quartos-campina-do-siqueira-bairros-curitiba-com-garagem-437m2-venda-RS8429689-id-2540181275/
Apartamento à venda por R$ 1.200.000,00 - Mossunguê - Curitiba/PR;Rua Inácio Barvick;['141'];[2];[2];[3];[2];-;-;https://www.vivareal.com.br//imovel/apartamento-2-quartos-mossungue-bairros-curitiba-com-garagem-141m2-venda-RS1200000-id-2535326602/
Apartamento Garden à venda, 62 m² por R$ 430.000,00 - Portão - Curitiba/PR;Rua Paraíba;['141'];[2];[1];[2];[1];-;-;https://www.vivareal.com.br//imovel/apartamento-2-quartos-portao-bairros-curitiba-com-garagem-62m2-venda-RS430000-id-2536612501/
Apartamento À Venda 1 Quarto, 32m², Água Verde, Curitiba - Pr;Praça Padre João Bagozzi, 1832;['32'];[1];[0];[1];[0];-;-;https://www.vivareal.com.br//imovel/apartamento-1-quartos-agua-verde-bairros-curitiba-20m2-venda-RS203264-id-2542305665/
[ENTREGA SET/22] Apartamento Duplex de Altíssimo Padrão, com 433m², 4 Suítes, Espaço Gourmet com Ch;Rua Luísa Dariva, 99;['433'];[4];[4];[6];[5];-;-;https://www.vivareal.com.br//imovel/apartamento-4-quartos-campina-do-siqueira-bairros-curitiba-com-garagem-433m2-venda-RS8523668-id-2540179313/
WM120- Apartamento Garden suspenso ( com mobília planejada), com área descoberta de 31m², 3 quartos;Rua Vereador Washington Mansur, 120;[];[3];[1];[3];[4];-;-;https://www.vivareal.com.br//imovel/apartamento-3-quartos-ahu-bairros-curitiba-com-garagem-148m2-venda-RS1890000-id-2542245778/
Apartamento com 3 dormitórios à venda, 98 m² por R$ 901.900,00 - Alto da Glória - Curitiba/PR;Rua Maria Clara, 111;['187'];[3];[1];[3];[2];-;-;https://www.vivareal.com.br//imovel/apartamento-3-quartos-alto-da-gloria-bairros-curitiba-com-garagem-99m2-venda-RS901900-id-2511896509/
Apartamento novo de 3 quartos (3 suítes) 2 vagas - Cabral;-;['280'];[3];[3];[5];[2];-;-;https://www.vivareal.com.br//imovel/apartamento-3-quartos-cabral-bairros-curitiba-com-garagem-176m2-venda-RS1490000-id-2497440293/
Belíssimo, ensolarado, 65 m² (03 quartos - suíte) semi-mobiliado - 02 vagas garagem, no Tingui;Avenida Monteiro Tourinho, 950;['84'];[3];[1];[2];[2];-;-;https://www.vivareal.com.br//imovel/apartamento-3-quartos-tingui-bairros-curitiba-com-garagem-65m2-venda-RS315000-id-2525242089/
Edifício Verttice - Apartamento Garden 76 M²,2 Quartos, Churrasqueira na Sacada, a Venda no Bairro;Rua Brasílio Bacellar Filho, 944;['76'];[2];[0];[1];[1];-;-;https://www.vivareal.com.br//imovel/apartamento-2-quartos-tingui-bairros-curitiba-com-garagem-76m2-venda-RS362200-id-2542303434/
Apartamento Garden com 3 dormitórios à venda, 119 m² por R$ 1.260.000,00 - Juvevê - Curitiba/PR;Rua Manoel Eufrásio, 955;['120'];[3];[1];[4];[2];-;-;https://www.vivareal.com.br//imovel/apartamento-3-quartos-juveve-bairros-curitiba-com-garagem-120m2-venda-RS1260000-id-2544355115/
Apartamento à venda 2 Quartos, 50M², Água Verde, Curitiba - PR;Praça Padre João Bagozzi, 1832;['50'];[2];[0];[1];[0];-;-;https://www.vivareal.com.br//imovel/apartamento-2-quartos-agua-verde-bairros-curitiba-32m2-venda-RS334114-id-2542305932/
Apartamento À Venda 1 Quarto, 30m², Água Verde, Curitiba - Pr;Praça Padre João Bagozzi, 1832;['30'];[1];[0];[1];[0];-;-;https://www.vivareal.com.br//imovel/apartamento-1-quartos-agua-verde-bairros-curitiba-19m2-venda-RS199197-id-2542307781/
Maravilhoso Studio;Rua Otávio Francisco Dias, ;['33'];[1];[0];[1];[0];-;-;https://www.vivareal.com.br//imovel/apartamento-1-quartos-agua-verde-bairros-curitiba-23m2-venda-RS188600-id-2547382182/
Aconchegante e ensolarado apartamento 2 quartos no Fazendinha;Rua Alfredo José Pinto, 208;['45'];[2];[0];[1];[1];-;-;https://www.vivareal.com.br//imovel/apartamento-2-quartos-fazendinha-bairros-curitiba-com-garagem-41m2-venda-RS148000-id-2543024274/
Apartamento 1 por andar, 159 m² privativos, ao lado Praça do Japão, Batel.;Avenida Sete de Setembro, 5265;[];[2];[1];[3];[1];-;-;https://www.vivareal.com.br//imovel/apartamento-2-quartos-batel-bairros-curitiba-com-garagem-159m2-venda-RS790000-id-2530996027/
Apartamento com 3 dormitórios à venda, 81 m² por R$ 830.030,00 - Cabral - Curitiba/PR;Avenida Paraná;['81'];[3];[1];[2];[2];-;-;https://www.vivareal.com.br//imovel/apartamento-3-quartos-cabral-bairros-curitiba-com-garagem-81m2-venda-RS830030-id-2539563624/
Apto 02 quartos / 02 suítes - living estendido na Vila Izabel!!!;Rua Guararapes, 1880;['189'];[2];[2];[3];[2];-;-;https://www.vivareal.com.br//imovel/apartamento-2-quartos-vila-izabel-bairros-curitiba-com-garagem-103m2-venda-RS968680-id-2534595686/
Apartamento à venda 2 Quartos, 1 Suite, 1 Vaga, 144.32M², Ecoville, Curitiba - PR;Rua Monsenhor Ivo Zanlorenzi, 4401;['144'];[2];[1];[2];[1];-;-;https://www.vivareal.com.br//imovel/apartamento-2-quartos-ecoville-bairros-curitiba-com-garagem-69m2-venda-RS539023-id-2542302501/
Apartamento com 2 quartos à venda por R$ 210000.00, 58.00 m2 - CENTRO - CURITIBA/PR;Rua Emiliano Perneta, 22;['60'];[2];[0];[1];[0];-;-;https://www.vivareal.com.br//imovel/apartamento-2-quartos-centro-bairros-curitiba-58m2-venda-RS210000-id-2541455387/
Apartamento Studio - Semi-novo - 1 Quarto – VENDA – CURITIBA – Campina do Siqueira!;Rua Martim Afonso, 3003;['42'];[1];[];[1];[];-;-;https://www.vivareal.com.br//imovel/apartamento-1-quartos-bigorrilho-bairros-curitiba-30m2-venda-RS195000-id-2532077809/
Apartamento no CIC-Barigui com 2 quartos;Estrada Velha do Barigui, 1030;['49'];[2];[];[1];[1];-;-;https://www.vivareal.com.br//imovel/apartamento-2-quartos-cidade-industrial-bairros-curitiba-com-garagem-45m2-venda-RS120000-id-2517429327/
Apartamento para venda 59 metros quadrados com 2 quartos em Santa Cândida - Curitiba - PR;Estrada de Santa Cândida, 242;['70'];[2];[];[1];[1];-;-;https://www.vivareal.com.br//imovel/apartamento-2-quartos-santa-candida-bairros-curitiba-com-garagem-59m2-venda-RS240000-id-2517252000/
Apartamento no Batel - ARYA 1;Avenida Silva Jardim, 1586;['614'];[4];[4];[6];[4];-;-;https://www.vivareal.com.br//imovel/apartamento-4-quartos-batel-bairros-curitiba-com-garagem-422m2-venda-RS2980000-id-2529810837/
Apartamento à venda 2 Quartos, 1 Vaga, 59M², Capão Raso, Curitiba - PR;Rua Antônio Freitas Barbosa, 329;['59'];[2];[0];[1];[1];-;-;https://www.vivareal.com.br//imovel/apartamento-2-quartos-capao-raso-bairros-curitiba-com-garagem-44m2-venda-RS236900-id-2542306480/
Curitiba - Apartamento Padrão - Novo Mundo;-;['110'];[3];[1];[1];[1];-;-;https://www.vivareal.com.br//imovel/apartamento-3-quartos-novo-mundo-bairros-curitiba-com-garagem-76m2-venda-RS360000-id-2540817294/
CENTRAL, POUCOS METROS DA UFPR, REITORIA, HOSPITAL DAS CLINICAS, CIRCULO MILITAR;Rua Doutor Faivre, 340;['211'];[4];[1];[3];[1];-;-;https://www.vivareal.com.br//imovel/apartamento-4-quartos-centro-bairros-curitiba-com-garagem-162m2-venda-RS550000-id-2514374389/
Vendo Apartamento Garden no Novo Mundo R$ 544.000,00;Rua João Bonat, 49;['117'];[3];[1];[2];[1];-;-;https://www.vivareal.com.br//imovel/apartamento-3-quartos-novo-mundo-bairros-curitiba-com-garagem-93m2-venda-RS543389-id-2538418705/
Apartamento com 3 dormitórios à venda, 59 m² por R$ 260.000,00 - Mossunguê - Curitiba/PR;Rua Professor Pedro Viriato Parigot de Souza;['62'];[3];[0];[1];[1];-;-;https://www.vivareal.com.br//imovel/apartamento-3-quartos-mossungue-bairros-curitiba-com-garagem-60m2-venda-RS260000-id-2530598378/
Apartamento para venda com 45m² desocupado com 2 quartos em Hauer - Curitiba - PR;Rua São Bento, 2023;['52'];[2];[];[1];[1];-;-;https://www.vivareal.com.br//imovel/apartamento-2-quartos-hauer-bairros-curitiba-com-garagem-45m2-venda-RS249900-id-2547596839/
Excelente apto 3 qts Fazendinha;Rua Rezala Simão, 990;['58'];[3];[];[1];[1];-;-;https://www.vivareal.com.br//imovel/apartamento-3-quartos-santa-quiteria-bairros-curitiba-com-garagem-58m2-venda-RS189000-id-2543844381/
